date_from,date_to,area_m2,mean_delta_db,zone_id,zone_name,change_type
20250517,20250517,15700.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11100.0,-0.004,0,Outside,Background_Change
20250517,20250517,10000.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,30400.0,0.007,0,Outside,Background_Change
20250517,20250517,29400.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11600.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,48900.0,0.007,0,Outside,Background_Change
20250517,20250517,13000.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,15500.0,-0.001,0,Outside,Background_Change
20250517,20250517,13400.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,14600.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,13600.0,0.0,0,Outside,Background_Change
20250517,20250517,11500.0,-0.004,0,Outside,Background_Change
20250517,20250517,12600.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,42500.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,20300.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,12500.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,20300.0,-0.003,0,Outside,Background_Change
20250517,20250517,12500.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11400.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,13400.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,17800.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,20500.0,-0.001,0,Outside,Background_Change
20250517,20250517,13500.0,-0.004,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10800.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10600.0,-0.002,0,Outside,Background_Change
20250517,20250517,12200.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,14000.0,0.027,0,Outside,Background_Change
20250517,20250517,13200.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,14500.0,-0.002,0,Outside,Background_Change
20250517,20250517,12500.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,15900.0,-0.008,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,20800.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10100.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,213900.0,0.016,0,Outside,Background_Change
20250517,20250517,23100.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11900.0,0.001,0,Outside,Background_Change
20250517,20250517,25100.0,-0.004,0,Outside,Background_Change
20250517,20250517,16600.0,-0.002,0,Outside,Background_Change
20250517,20250517,24800.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10000.0,-0.001,0,Outside,Background_Change
20250517,20250517,129700.0,-0.004,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,56100.0,-0.002,0,Outside,Background_Change
20250517,20250517,29600.0,-0.004,0,Outside,Background_Change
20250517,20250517,17200.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,13800.0,0.002,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,19000.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,37300.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,13200.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,20200.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,14800.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,34000.0,-0.001,0,Outside,Background_Change
20250517,20250517,46800.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10400.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10800.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10600.0,0.0,0,Outside,Background_Change
20250517,20250517,18600.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10500.0,-0.004,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,24600.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,12300.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,22700.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,16600.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,41400.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10600.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,42300.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,13700.0,-0.003,0,Outside,Background_Change
20250517,20250517,10500.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,12400.0,-0.003,0,Outside,Background_Change
20250517,20250517,20800.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,15200.0,0.001,0,Outside,Background_Change
20250517,20250517,25000.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,19500.0,-0.004,0,Outside,Background_Change
20250517,20250517,10600.0,-0.004,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11200.0,0.001,0,Outside,Background_Change
20250517,20250517,27100.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,27300.0,0.006,0,Outside,Background_Change
20250517,20250517,13500.0,-0.001,0,Outside,Background_Change
20250517,20250517,31200.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,59800.0,0.001,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,15500.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,307200.0,-0.002,0,Outside,Background_Change
20250517,20250517,64400.0,0.012,0,Outside,Background_Change
20250517,20250517,12400.0,0.0,0,Outside,Background_Change
20250517,20250517,16300.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11500.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,14800.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,18000.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11900.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,47700.0,-0.001,0,Outside,Background_Change
20250517,20250517,14600.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,26800.0,0.016,0,Outside,Background_Change
20250517,20250517,13100.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,21800.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,50800.0,-0.002,0,Outside,Background_Change
20250517,20250517,31600.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,321400.0,0.027,0,Outside,Background_Change
20250517,20250517,15900.0,-0.003,0,Outside,Background_Change
20250517,20250517,10500.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10600.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,12200.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11100.0,-0.004,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,13700.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,22100.0,-0.0,0,Outside,Background_Change
20250517,20250517,10100.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10300.0,-0.001,0,Outside,Background_Change
20250517,20250517,14200.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,27100.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,14600.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10000.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,13200.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,14300.0,0.0,0,Outside,Background_Change
20250517,20250517,14300.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,69400.0,0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,18200.0,0.001,0,Outside,Background_Change
20250517,20250517,13400.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,27900.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10300.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,47800.0,-0.001,0,Outside,Background_Change
20250517,20250517,11100.0,-0.002,0,Outside,Background_Change
20250517,20250517,35400.0,0.003,0,Outside,Background_Change
20250517,20250517,18300.0,-0.001,0,Outside,Background_Change
20250517,20250517,35700.0,0.002,0,Outside,Background_Change
20250517,20250517,10200.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11500.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,13100.0,0.006,0,Outside,Background_Change
20250517,20250517,14700.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10000.0,0.001,0,Outside,Background_Change
20250517,20250517,13900.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11000.0,-0.001,0,Outside,Background_Change
20250517,20250517,15600.0,0.005,0,Outside,Background_Change
20250517,20250517,13700.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,10700.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,19100.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,13100.0,0.002,0,Outside,Background_Change
20250517,20250517,17300.0,-0.0,0,Outside,Background_Change
20250517,20250517,10600.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11900.0,-0.004,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11600.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11400.0,-0.007,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,20000.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,22900.0,0.001,0,Outside,Background_Change
20250517,20250517,13700.0,-0.005,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,11500.0,-0.002,0,Outside,Background_Change
20250517,20250517,13100.0,0.006,0,Outside,Background_Change
20250517,20250517,23600.0,0.001,0,Outside,Background_Change
20250517,20250517,35100.0,-0.002,0,Outside,Background_Change
20250517,20250517,15900.0,0.002,0,Outside,Background_Change
20250517,20250517,25400.0,-0.006,2,Offshore_Anchorage,Anchorage_Change
20250517,20250517,24700.0,-0.0,0,Outside,Background_Change
20250517,20250517,29900.0,-0.001,0,Outside,Background_Change
20250529,20250529,13500.0,0.035,0,Outside,Background_Change
20250529,20250529,13900.0,0.018,0,Outside,Background_Change
20250529,20250529,17000.0,0.034,0,Outside,Background_Change
20250529,20250529,10000.0,0.026,0,Outside,Background_Change
20250529,20250529,17800.0,0.033,0,Outside,Background_Change
20250529,20250529,11900.0,0.027,0,Outside,Background_Change
20250529,20250529,34800.0,0.03,0,Outside,Background_Change
20250529,20250529,14400.0,0.031,0,Outside,Background_Change
20250529,20250529,18900.0,0.023,0,Outside,Background_Change
20250529,20250529,10000.0,0.03,0,Outside,Background_Change
20250529,20250529,12400.0,0.043,0,Outside,Background_Change
20250529,20250529,24700.0,0.043,0,Outside,Background_Change
20250529,20250529,19800.0,0.031,0,Outside,Background_Change
20250529,20250529,56500.0,0.024,0,Outside,Background_Change
20250529,20250529,14300.0,0.027,0,Outside,Background_Change
20250529,20250529,11200.0,0.027,0,Outside,Background_Change
20250529,20250529,39600.0,0.038,0,Outside,Background_Change
20250529,20250529,15800.0,0.033,0,Outside,Background_Change
20250529,20250529,12800.0,0.018,0,Outside,Background_Change
20250529,20250529,25300.0,0.02,0,Outside,Background_Change
20250529,20250529,18400.0,0.033,0,Outside,Background_Change
20250529,20250529,10700.0,0.032,0,Outside,Background_Change
20250529,20250529,20200.0,0.027,0,Outside,Background_Change
20250529,20250529,10100.0,0.03,0,Outside,Background_Change
20250529,20250529,24900.0,0.017,0,Outside,Background_Change
20250529,20250529,10200.0,0.03,0,Outside,Background_Change
20250529,20250529,10700.0,0.025,0,Outside,Background_Change
20250529,20250529,21900.0,0.027,0,Outside,Background_Change
20250529,20250529,12500.0,0.021,0,Outside,Background_Change
20250529,20250529,12600.0,0.017,0,Outside,Background_Change
20250529,20250529,10900.0,0.025,0,Outside,Background_Change
20250529,20250529,18000.0,0.055,0,Outside,Background_Change
20250529,20250529,11000.0,0.029,0,Outside,Background_Change
20250529,20250529,11300.0,0.018,0,Outside,Background_Change
20250529,20250529,16100.0,0.029,0,Outside,Background_Change
20250529,20250529,23700.0,0.029,0,Outside,Background_Change
20250529,20250529,11700.0,0.022,0,Outside,Background_Change
20250529,20250529,19700.0,0.031,0,Outside,Background_Change
20250529,20250529,17400.0,0.028,0,Outside,Background_Change
20250529,20250529,10200.0,0.033,0,Outside,Background_Change
20250529,20250529,40300.0,0.02,0,Outside,Background_Change
20250529,20250529,11800.0,0.027,0,Outside,Background_Change
20250529,20250529,35300.0,0.032,0,Outside,Background_Change
20250529,20250529,19800.0,0.023,0,Outside,Background_Change
20250529,20250529,10600.0,0.024,0,Outside,Background_Change
20250529,20250529,15400.0,0.025,0,Outside,Background_Change
20250529,20250529,13200.0,0.022,0,Outside,Background_Change
20250529,20250529,10900.0,0.021,0,Outside,Background_Change
20250529,20250529,10800.0,0.036,0,Outside,Background_Change
20250529,20250529,11500.0,0.026,0,Outside,Background_Change
20250529,20250529,20200.0,0.028,0,Outside,Background_Change
20250529,20250529,20700.0,0.028,0,Outside,Background_Change
20250529,20250529,19900.0,0.029,0,Outside,Background_Change
20250529,20250529,25300.0,0.028,0,Outside,Background_Change
20250529,20250529,15100.0,0.035,0,Outside,Background_Change
20250529,20250529,20500.0,0.024,0,Outside,Background_Change
20250529,20250529,17600.0,0.039,0,Outside,Background_Change
20250529,20250529,19300.0,0.031,0,Outside,Background_Change
20250529,20250529,32900.0,0.022,0,Outside,Background_Change
20250529,20250529,14600.0,0.037,0,Outside,Background_Change
20250529,20250529,32700.0,0.025,0,Outside,Background_Change
20250529,20250529,19200.0,0.02,0,Outside,Background_Change
20250529,20250529,18200.0,0.031,0,Outside,Background_Change
20250529,20250529,10100.0,0.042,0,Outside,Background_Change
20250529,20250529,21100.0,0.029,0,Outside,Background_Change
20250529,20250529,14700.0,0.026,0,Outside,Background_Change
20250529,20250529,18600.0,0.032,0,Outside,Background_Change
20250529,20250529,22000.0,0.014,0,Outside,Background_Change
20250529,20250529,13000.0,0.028,0,Outside,Background_Change
20250529,20250529,12100.0,0.019,0,Outside,Background_Change
20250529,20250529,10300.0,0.019,0,Outside,Background_Change
20250529,20250529,11100.0,0.025,0,Outside,Background_Change
20250529,20250529,22200.0,0.03,0,Outside,Background_Change
20250529,20250529,10500.0,0.027,0,Outside,Background_Change
20250529,20250529,11200.0,0.031,0,Outside,Background_Change
20250529,20250529,10100.0,0.018,0,Outside,Background_Change
20250529,20250529,37200.0,0.053,0,Outside,Background_Change
20250529,20250529,12100.0,0.027,0,Outside,Background_Change
20250529,20250529,14700.0,0.029,0,Outside,Background_Change
20250529,20250529,13900.0,0.024,0,Outside,Background_Change
20250529,20250529,12000.0,0.037,0,Outside,Background_Change
20250529,20250529,10700.0,0.03,0,Outside,Background_Change
20250529,20250529,19200.0,0.022,0,Outside,Background_Change
20250529,20250529,11400.0,0.036,0,Outside,Background_Change
20250529,20250529,24400.0,0.035,0,Outside,Background_Change
20250529,20250529,10800.0,0.029,0,Outside,Background_Change
20250529,20250529,17100.0,0.022,0,Outside,Background_Change
20250529,20250529,23400.0,0.029,0,Outside,Background_Change
20250529,20250529,10900.0,0.021,0,Outside,Background_Change
20250529,20250529,14500.0,0.017,0,Outside,Background_Change
20250529,20250529,21700.0,0.025,0,Outside,Background_Change
20250529,20250529,11300.0,0.021,0,Outside,Background_Change
20250529,20250529,11200.0,0.016,0,Outside,Background_Change
20250529,20250529,16200.0,0.023,0,Outside,Background_Change
20250529,20250529,11400.0,0.015,0,Outside,Background_Change
20250529,20250529,11400.0,0.03,0,Outside,Background_Change
20250529,20250529,12800.0,0.023,0,Outside,Background_Change
20250529,20250529,14700.0,0.035,0,Outside,Background_Change
20250529,20250529,17200.0,0.027,0,Outside,Background_Change
20250529,20250529,12100.0,0.024,0,Outside,Background_Change
20250529,20250529,19600.0,0.021,0,Outside,Background_Change
20250529,20250529,10800.0,0.033,0,Outside,Background_Change
20250529,20250529,17600.0,0.031,0,Outside,Background_Change
20250529,20250529,14500.0,0.022,0,Outside,Background_Change
20250529,20250529,22600.0,0.024,0,Outside,Background_Change
20250529,20250529,18600.0,0.027,0,Outside,Background_Change
20250529,20250529,10000.0,0.041,0,Outside,Background_Change
20250529,20250529,11200.0,0.032,0,Outside,Background_Change
20250529,20250529,13000.0,0.02,0,Outside,Background_Change
20250529,20250529,11000.0,0.045,0,Outside,Background_Change
20250529,20250529,30700.0,0.024,0,Outside,Background_Change
20250529,20250529,12800.0,0.018,0,Outside,Background_Change
20250529,20250529,29900.0,0.041,0,Outside,Background_Change
20250529,20250529,14800.0,0.036,0,Outside,Background_Change
20250529,20250529,13600.0,0.029,0,Outside,Background_Change
20250529,20250529,11100.0,0.021,0,Outside,Background_Change
20250529,20250529,21500.0,0.037,0,Outside,Background_Change
20250529,20250529,25300.0,0.032,0,Outside,Background_Change
20250529,20250529,14000.0,0.023,0,Outside,Background_Change
20250529,20250529,10200.0,0.014,0,Outside,Background_Change
20250529,20250529,10400.0,0.021,0,Outside,Background_Change
20250529,20250529,16800.0,0.029,0,Outside,Background_Change
20250529,20250529,18000.0,0.035,0,Outside,Background_Change
20250529,20250529,13400.0,0.03,0,Outside,Background_Change
20250529,20250529,12300.0,0.022,0,Outside,Background_Change
20250529,20250529,14900.0,0.015,0,Outside,Background_Change
20250529,20250529,36200.0,0.029,0,Outside,Background_Change
20250529,20250529,24300.0,0.022,0,Outside,Background_Change
20250529,20250529,14600.0,0.02,0,Outside,Background_Change
20250529,20250529,11800.0,0.026,0,Outside,Background_Change
20250529,20250529,17300.0,0.021,0,Outside,Background_Change
20250529,20250529,13100.0,0.043,0,Outside,Background_Change
20250529,20250529,12100.0,0.014,0,Outside,Background_Change
20250529,20250529,11700.0,0.03,0,Outside,Background_Change
20250529,20250529,29600.0,0.037,0,Outside,Background_Change
20250529,20250529,11400.0,0.029,0,Outside,Background_Change
20250529,20250529,12100.0,0.028,0,Outside,Background_Change
20250529,20250529,56700.0,0.029,0,Outside,Background_Change
20250529,20250529,10700.0,0.02,0,Outside,Background_Change
20250529,20250529,14400.0,0.029,0,Outside,Background_Change
20250529,20250529,10500.0,0.027,0,Outside,Background_Change
20250529,20250529,10300.0,0.022,0,Outside,Background_Change
20250529,20250529,11500.0,0.03,0,Outside,Background_Change
20250529,20250529,87300.0,0.023,0,Outside,Background_Change
20250529,20250529,26000.0,0.027,0,Outside,Background_Change
20250529,20250529,18700.0,0.03,0,Outside,Background_Change
20250529,20250529,17600.0,0.04,0,Outside,Background_Change
20250529,20250529,56300.0,0.038,0,Outside,Background_Change
20250529,20250529,10900.0,0.033,0,Outside,Background_Change
20250529,20250529,15600.0,0.033,0,Outside,Background_Change
20250529,20250529,68000.0,0.022,0,Outside,Background_Change
20250529,20250529,14900.0,0.021,0,Outside,Background_Change
20250529,20250529,14900.0,0.024,0,Outside,Background_Change
20250529,20250529,12800.0,0.018,0,Outside,Background_Change
20250529,20250529,13900.0,0.019,0,Outside,Background_Change
20250529,20250529,13600.0,0.022,0,Outside,Background_Change
20250529,20250529,10900.0,0.039,0,Outside,Background_Change
20250529,20250529,21300.0,0.038,0,Outside,Background_Change
20250529,20250529,11700.0,0.029,0,Outside,Background_Change
20250529,20250529,10100.0,0.018,0,Outside,Background_Change
20250529,20250529,14100.0,0.037,0,Outside,Background_Change
20250529,20250529,10100.0,0.026,0,Outside,Background_Change
20250529,20250529,12200.0,0.02,0,Outside,Background_Change
20250529,20250529,10800.0,0.028,0,Outside,Background_Change
20250529,20250529,10300.0,0.027,0,Outside,Background_Change
20250529,20250529,15900.0,0.038,0,Outside,Background_Change
20250529,20250529,10500.0,0.044,0,Outside,Background_Change
20250529,20250529,10000.0,0.022,0,Outside,Background_Change
20250529,20250529,15700.0,0.025,0,Outside,Background_Change
20250529,20250529,54700.0,0.03,0,Outside,Background_Change
20250529,20250529,54200.0,0.029,0,Outside,Background_Change
20250529,20250529,12200.0,0.026,0,Outside,Background_Change
20250529,20250529,10900.0,0.022,0,Outside,Background_Change
20250529,20250529,25600.0,0.023,0,Outside,Background_Change
20250529,20250529,11000.0,0.015,0,Outside,Background_Change
20250529,20250529,36700.0,0.026,0,Outside,Background_Change
20250529,20250529,24400.0,0.027,0,Outside,Background_Change
20250529,20250529,11000.0,0.032,0,Outside,Background_Change
20250529,20250529,12700.0,0.037,0,Outside,Background_Change
20250529,20250529,10300.0,0.036,0,Outside,Background_Change
20250529,20250529,11000.0,0.044,0,Outside,Background_Change
20250529,20250529,11500.0,0.019,0,Outside,Background_Change
20250529,20250529,15400.0,0.028,0,Outside,Background_Change
20250529,20250529,18300.0,0.025,0,Outside,Background_Change
20250529,20250529,38800.0,0.027,0,Outside,Background_Change
20250529,20250529,11800.0,0.029,0,Outside,Background_Change
20250529,20250529,26200.0,0.032,0,Outside,Background_Change
20250529,20250529,24800.0,0.025,0,Outside,Background_Change
20250529,20250529,18700.0,0.038,0,Outside,Background_Change
20250529,20250529,18100.0,0.026,0,Outside,Background_Change
20250529,20250529,43900.0,0.027,0,Outside,Background_Change
20250529,20250529,12800.0,0.038,0,Outside,Background_Change
20250529,20250529,18500.0,0.033,0,Outside,Background_Change
20250529,20250529,24800.0,0.029,0,Outside,Background_Change
20250529,20250529,11300.0,0.07,0,Outside,Background_Change
20250529,20250529,14000.0,0.033,0,Outside,Background_Change
20250529,20250529,14100.0,0.031,0,Outside,Background_Change
20250529,20250529,23700.0,0.036,0,Outside,Background_Change
20250529,20250529,22100.0,0.03,0,Outside,Background_Change
20250529,20250529,10400.0,0.024,0,Outside,Background_Change
20250529,20250529,13100.0,0.03,0,Outside,Background_Change
20250529,20250529,26500.0,0.036,0,Outside,Background_Change
20250529,20250529,10000.0,0.049,0,Outside,Background_Change
20250529,20250529,16700.0,0.028,0,Outside,Background_Change
20250529,20250529,10900.0,0.027,0,Outside,Background_Change
20250529,20250529,17100.0,0.037,0,Outside,Background_Change
20250529,20250529,27200.0,0.022,0,Outside,Background_Change
20250529,20250529,42800.0,0.041,0,Outside,Background_Change
20250529,20250529,11200.0,0.038,0,Outside,Background_Change
20250529,20250529,17100.0,0.033,0,Outside,Background_Change
20250529,20250529,15500.0,0.035,0,Outside,Background_Change
20250529,20250529,11800.0,0.037,0,Outside,Background_Change
20250529,20250529,16000.0,0.02,0,Outside,Background_Change
20250529,20250529,11700.0,0.02,0,Outside,Background_Change
20250529,20250529,13500.0,0.024,0,Outside,Background_Change
20250529,20250529,18100.0,0.03,0,Outside,Background_Change
20250529,20250529,14700.0,0.016,0,Outside,Background_Change
20250529,20250529,13100.0,0.019,0,Outside,Background_Change
20250529,20250529,11000.0,0.023,0,Outside,Background_Change
20250529,20250529,27400.0,0.029,0,Outside,Background_Change
20250529,20250529,13700.0,0.038,0,Outside,Background_Change
20250529,20250529,12200.0,0.025,0,Outside,Background_Change
20250529,20250529,51000.0,0.027,0,Outside,Background_Change
20250529,20250529,12200.0,0.038,0,Outside,Background_Change
20250529,20250529,19900.0,0.037,0,Outside,Background_Change
20250529,20250529,24000.0,0.032,0,Outside,Background_Change
20250529,20250529,23800.0,0.026,0,Outside,Background_Change
20250529,20250529,12900.0,0.02,0,Outside,Background_Change
20250529,20250529,13900.0,0.016,0,Outside,Background_Change
20250529,20250529,11800.0,0.026,0,Outside,Background_Change
20250529,20250529,14200.0,0.033,0,Outside,Background_Change
20250529,20250529,10300.0,0.02,0,Outside,Background_Change
20250529,20250529,10400.0,0.039,0,Outside,Background_Change
20250529,20250529,16500.0,0.029,0,Outside,Background_Change
20250529,20250529,27700.0,0.025,0,Outside,Background_Change
20250529,20250529,10400.0,0.022,0,Outside,Background_Change
20250529,20250529,13900.0,0.038,0,Outside,Background_Change
20250529,20250529,18100.0,0.038,0,Outside,Background_Change
20250529,20250529,15500.0,0.059,0,Outside,Background_Change
20250529,20250529,11700.0,0.038,0,Outside,Background_Change
20250529,20250529,10600.0,0.033,0,Outside,Background_Change
20250529,20250529,10600.0,0.04,0,Outside,Background_Change
20250529,20250529,11100.0,0.036,0,Outside,Background_Change
20250529,20250529,20200.0,0.037,0,Outside,Background_Change
20250529,20250529,17300.0,0.022,0,Outside,Background_Change
20250529,20250529,10700.0,0.031,0,Outside,Background_Change
20250529,20250529,22600.0,0.043,0,Outside,Background_Change
20250529,20250529,22700.0,0.016,0,Outside,Background_Change
20250529,20250529,16900.0,0.022,0,Outside,Background_Change
20250529,20250529,10100.0,0.03,0,Outside,Background_Change
20250529,20250529,13300.0,0.035,0,Outside,Background_Change
20250529,20250529,22400.0,0.032,0,Outside,Background_Change
20250529,20250529,14200.0,0.022,0,Outside,Background_Change
20250529,20250529,15600.0,0.047,0,Outside,Background_Change
20250529,20250529,10100.0,0.02,0,Outside,Background_Change
20250529,20250529,12000.0,0.025,0,Outside,Background_Change
20250529,20250529,10300.0,0.021,0,Outside,Background_Change
20250529,20250529,10300.0,0.022,0,Outside,Background_Change
20250529,20250529,30700.0,0.035,0,Outside,Background_Change
20250529,20250529,28700.0,0.018,0,Outside,Background_Change
20250529,20250529,11900.0,0.014,0,Outside,Background_Change
20250529,20250529,17500.0,0.032,0,Outside,Background_Change
20250529,20250529,10000.0,0.041,0,Outside,Background_Change
20250529,20250529,13500.0,0.022,0,Outside,Background_Change
20250529,20250529,12300.0,0.025,0,Outside,Background_Change
20250529,20250529,10900.0,0.039,0,Outside,Background_Change
20250529,20250529,24400.0,0.032,0,Outside,Background_Change
20250529,20250529,10000.0,0.043,0,Outside,Background_Change
20250529,20250529,10600.0,0.043,0,Outside,Background_Change
20250529,20250529,38600.0,0.021,0,Outside,Background_Change
20250529,20250529,19100.0,0.048,0,Outside,Background_Change
20250529,20250529,24300.0,0.037,0,Outside,Background_Change
20250529,20250529,11500.0,0.028,0,Outside,Background_Change
20250529,20250529,11400.0,0.031,0,Outside,Background_Change
20250529,20250529,14900.0,0.033,0,Outside,Background_Change
20250529,20250529,13100.0,0.02,0,Outside,Background_Change
20250529,20250529,11700.0,0.017,0,Outside,Background_Change
20250529,20250529,31800.0,0.033,0,Outside,Background_Change
20250529,20250529,36000.0,0.049,0,Outside,Background_Change
20250529,20250529,10700.0,0.015,0,Outside,Background_Change
20250529,20250529,10600.0,0.04,0,Outside,Background_Change
20250529,20250529,14500.0,0.02,0,Outside,Background_Change
20250529,20250529,18700.0,0.019,0,Outside,Background_Change
20250529,20250529,16600.0,0.02,0,Outside,Background_Change
20250529,20250529,10300.0,0.023,0,Outside,Background_Change
20250529,20250529,10900.0,0.043,0,Outside,Background_Change
20250529,20250529,84900.0,0.039,0,Outside,Background_Change
20250529,20250529,15800.0,0.022,0,Outside,Background_Change
20250529,20250529,13700.0,0.047,0,Outside,Background_Change
20250529,20250529,16800.0,0.015,0,Outside,Background_Change
20250529,20250529,20100.0,0.023,0,Outside,Background_Change
20250529,20250529,14100.0,0.03,0,Outside,Background_Change
20250529,20250529,18200.0,0.038,0,Outside,Background_Change
20250529,20250529,11000.0,0.022,0,Outside,Background_Change
20250529,20250529,12500.0,0.02,0,Outside,Background_Change
