date_from,zone_id,zone_name,change_type,area_m2,mean_delta_db,lat,lon
20250411,1,Terminal_Hardstanding,Terminal_Change,65100.0,0.038,22.791320984644354,69.64074113963314
20250411,1,Terminal_Hardstanding,Terminal_Change,12600.0,0.223,22.78956691772241,69.71180941189816
20250411,1,Terminal_Hardstanding,Terminal_Change,98900.0,0.02,22.793910999597134,69.74668845791228
20250411,1,Terminal_Hardstanding,Terminal_Change,107500.0,0.059,22.790790219467972,69.71432328140845
20250411,1,Terminal_Hardstanding,Terminal_Change,22900.0,0.032,22.789708505944223,69.71703066927867
20250411,1,Terminal_Hardstanding,Terminal_Change,10300.0,0.023,22.787342228671115,69.65407210976778
20250411,1,Terminal_Hardstanding,Terminal_Change,69900.0,0.24,22.78976114220761,69.68261310826536
20250411,1,Terminal_Hardstanding,Terminal_Change,17100.0,0.006,22.7875009895761,69.64805503203053
20250411,1,Terminal_Hardstanding,Terminal_Change,11300.0,0.032,22.784634406679686,69.58020257217589
20250411,1,Terminal_Hardstanding,Terminal_Change,20400.0,0.036,22.78753278504852,69.67137196916251
20250411,1,Terminal_Hardstanding,Terminal_Change,15700.0,0.025,22.784834401083547,69.59521235801903
20250411,1,Terminal_Hardstanding,Terminal_Change,25400.0,0.041,22.79015331221633,69.7450122696328
20250411,1,Terminal_Hardstanding,Terminal_Change,41400.0,0.129,22.78797844014101,69.70595690889047
20250411,1,Terminal_Hardstanding,Terminal_Change,14100.0,0.335,22.787428166131246,69.70860341279607
20250411,1,Terminal_Hardstanding,Terminal_Change,12400.0,2.026,22.787221341307017,69.68951091884298
20250411,1,Terminal_Hardstanding,Terminal_Change,33300.0,0.034,22.789605459344937,69.74309876144551
20250411,1,Terminal_Hardstanding,Terminal_Change,38600.0,0.037,22.787899801975886,69.67963943542387
20250411,1,Terminal_Hardstanding,Terminal_Change,43900.0,0.938,22.787445475533247,69.68582168256879
20250411,1,Terminal_Hardstanding,Terminal_Change,72700.0,1.229,22.787682895989036,69.69827054843502
20250411,1,Terminal_Hardstanding,Terminal_Change,14900.0,1.808,22.78642958037745,69.68883201260142
20250411,1,Terminal_Hardstanding,Terminal_Change,59600.0,0.225,22.787783813682864,69.71140520939574
20250411,1,Terminal_Hardstanding,Terminal_Change,13100.0,0.223,22.787157041160462,69.71636810490875
20250411,1,Terminal_Hardstanding,Terminal_Change,64000.0,0.042,22.78793098880999,69.63707802671749
20250411,1,Terminal_Hardstanding,Terminal_Change,23000.0,0.225,22.785939201947564,69.70607291267598
20250411,1,Terminal_Hardstanding,Terminal_Change,174200.0,0.051,22.78751677234926,69.65914468397037
20250411,1,Terminal_Hardstanding,Terminal_Change,18200.0,0.042,22.78519274329671,69.67924085187506
20250411,1,Terminal_Hardstanding,Terminal_Change,14900.0,0.267,22.785952387631603,69.70872287045563
20250411,1,Terminal_Hardstanding,Terminal_Change,26200.0,0.197,22.78533047109933,69.71248362625909
20250411,1,Terminal_Hardstanding,Terminal_Change,32000.0,0.913,22.784652454316454,69.69591542230883
20250411,1,Terminal_Hardstanding,Terminal_Change,13400.0,0.533,22.784549558309546,69.70867031319524
20250411,1,Terminal_Hardstanding,Terminal_Change,10100.0,0.019,22.78060406759863,69.58828100988376
20250411,1,Terminal_Hardstanding,Terminal_Change,13400.0,0.04,22.78339942884756,69.6785799303256
20250411,1,Terminal_Hardstanding,Terminal_Change,18200.0,0.221,22.78397488384246,69.71195285387878
20250411,1,Terminal_Hardstanding,Terminal_Change,136000.0,2.881,22.78661271504217,69.6929415306244
20250411,1,Terminal_Hardstanding,Terminal_Change,20000.0,0.04,22.783896761872853,69.67601434492462
20250411,1,Terminal_Hardstanding,Terminal_Change,19400.0,0.267,22.783986611024517,69.70527819383365
20250411,1,Terminal_Hardstanding,Terminal_Change,13900.0,0.426,22.782895130769976,69.70688599215933
20250411,1,Terminal_Hardstanding,Terminal_Change,15600.0,0.032,22.783842692905626,69.7431348948096
20250411,1,Terminal_Hardstanding,Terminal_Change,20300.0,0.438,22.782880681197526,69.7088475864909
20250411,1,Terminal_Hardstanding,Terminal_Change,22700.0,0.025,22.782046967872038,69.6593036739723
20250411,1,Terminal_Hardstanding,Terminal_Change,15100.0,0.267,22.783026427067288,69.71078342226092
20250411,1,Terminal_Hardstanding,Terminal_Change,11400.0,0.044,22.78146723083531,69.68143777700975
20250411,1,Terminal_Hardstanding,Terminal_Change,76700.0,0.025,22.785320314051667,69.71817713233531
20250411,1,Terminal_Hardstanding,Terminal_Change,12900.0,0.037,22.780481304776966,69.67619434814046
20250411,1,Terminal_Hardstanding,Terminal_Change,17700.0,0.042,22.780799927821683,69.68024380564889
20250411,1,Terminal_Hardstanding,Terminal_Change,23200.0,0.031,22.780647521103948,69.67813410491847
20250411,1,Terminal_Hardstanding,Terminal_Change,56900.0,0.038,22.78224190240994,69.67095528121679
20250411,1,Terminal_Hardstanding,Terminal_Change,25200.0,0.022,22.781819721002513,69.74130140896398
20250411,1,Terminal_Hardstanding,Terminal_Change,18700.0,0.039,22.780222060989317,69.6718161214507
20250411,1,Terminal_Hardstanding,Terminal_Change,20400.0,0.267,22.780486103851874,69.70950899238937
20250411,1,Terminal_Hardstanding,Terminal_Change,12400.0,0.02,22.78143250418306,69.73826413556405
20250411,1,Terminal_Hardstanding,Terminal_Change,16000.0,0.231,22.780313799942466,69.70528502797016
20250411,1,Terminal_Hardstanding,Terminal_Change,124900.0,0.037,22.786867163322196,69.73229145913149
20250411,1,Terminal_Hardstanding,Terminal_Change,15000.0,0.039,22.777617268646615,69.62285720822035
20250411,1,Terminal_Hardstanding,Terminal_Change,39700.0,0.016,22.78038249744772,69.65843557319934
20250411,1,Terminal_Hardstanding,Terminal_Change,14800.0,0.031,22.77809644970242,69.66206169547507
20250411,1,Terminal_Hardstanding,Terminal_Change,359300.0,0.032,22.7947729338077,69.72322508629846
20250411,1,Terminal_Hardstanding,Terminal_Change,10100.0,0.018,22.77521610509051,69.58975177248226
20250411,1,Terminal_Hardstanding,Terminal_Change,15400.0,0.027,22.775597887023732,69.5802174521776
20250411,1,Terminal_Hardstanding,Terminal_Change,16800.0,0.035,22.78065527048012,69.72877658661542
20250411,1,Terminal_Hardstanding,Terminal_Change,12900.0,0.155,22.778603914336166,69.70548877845822
20250411,1,Terminal_Hardstanding,Terminal_Change,112000.0,0.02,22.781911117256676,69.64997741395626
20250411,1,Terminal_Hardstanding,Terminal_Change,15000.0,0.155,22.778873740500426,69.71014191446125
20250411,1,Terminal_Hardstanding,Terminal_Change,39600.0,0.044,22.77851723865276,69.68807709842818
20250411,1,Terminal_Hardstanding,Terminal_Change,12100.0,0.155,22.778627142762865,69.70870648780884
20250411,1,Terminal_Hardstanding,Terminal_Change,20200.0,0.025,22.779850673681928,69.74684843926165
20250411,1,Terminal_Hardstanding,Terminal_Change,13100.0,0.036,22.774513192976002,69.61971579713133
20250411,1,Terminal_Hardstanding,Terminal_Change,11200.0,0.045,22.776418132288004,69.68158393016512
20250411,1,Terminal_Hardstanding,Terminal_Change,28700.0,0.139,22.776901172152012,69.70724220352773
20250411,1,Terminal_Hardstanding,Terminal_Change,14600.0,0.139,22.776905777962376,69.70497674982998
20250411,1,Terminal_Hardstanding,Terminal_Change,28900.0,0.021,22.777916187643537,69.74901575859134
20250411,1,Terminal_Hardstanding,Terminal_Change,16400.0,0.031,22.776633218743225,69.73268262132356
20250411,1,Terminal_Hardstanding,Terminal_Change,17600.0,0.044,22.774809945542167,69.6831900640181
20250411,1,Terminal_Hardstanding,Terminal_Change,126800.0,0.039,22.77686841368142,69.63669499525012
20250411,1,Terminal_Hardstanding,Terminal_Change,12400.0,0.025,22.77449547048542,69.70988083453663
20250411,1,Terminal_Hardstanding,Terminal_Change,99000.0,0.02,22.776372664217487,69.74595571116141
20250411,1,Terminal_Hardstanding,Terminal_Change,20200.0,0.034,22.773201225830807,69.67107326979256
20250411,1,Terminal_Hardstanding,Terminal_Change,15500.0,0.044,22.772274397820652,69.66572471939462
20250411,1,Terminal_Hardstanding,Terminal_Change,15800.0,0.033,22.77240093831547,69.69376394733351
20250411,1,Terminal_Hardstanding,Terminal_Change,16900.0,0.057,22.771642374204,69.68183670509882
20250411,1,Terminal_Hardstanding,Terminal_Change,129400.0,0.049,22.77465251733982,69.66525052673892
20250411,1,Terminal_Hardstanding,Terminal_Change,10700.0,0.029,22.77212590889177,69.7371468766271
20250411,1,Terminal_Hardstanding,Terminal_Change,11300.0,0.023,22.771006904973483,69.71017842304396
20250411,1,Terminal_Hardstanding,Terminal_Change,14600.0,0.045,22.77141278960622,69.73442559607935
20250411,1,Terminal_Hardstanding,Terminal_Change,12900.0,0.05,22.769655418163616,69.68065606212626
20250411,1,Terminal_Hardstanding,Terminal_Change,33500.0,0.041,22.770952598932933,69.70318638130341
20250411,1,Terminal_Hardstanding,Terminal_Change,11000.0,0.027,22.76615154892591,69.60687753873094
20250411,1,Terminal_Hardstanding,Terminal_Change,10300.0,0.04,22.767754516258357,69.64158843354785
20250411,1,Terminal_Hardstanding,Terminal_Change,32900.0,0.025,22.772301211587887,69.73211566417342
20250411,1,Terminal_Hardstanding,Terminal_Change,106500.0,0.016,22.772494573675395,69.74726633932177
20250411,1,Terminal_Hardstanding,Terminal_Change,10600.0,0.057,22.768421242559487,69.68261987425649
20250411,1,Terminal_Hardstanding,Terminal_Change,78000.0,0.028,22.77198361235269,69.69137756366668
20250411,1,Terminal_Hardstanding,Terminal_Change,14100.0,0.026,22.765912104141986,69.62797422845105
20250411,1,Terminal_Hardstanding,Terminal_Change,11100.0,0.034,22.76723057125633,69.64725259570228
20250411,1,Terminal_Hardstanding,Terminal_Change,12400.0,0.019,22.769463814337364,69.7272753917097
20250411,1,Terminal_Hardstanding,Terminal_Change,37900.0,0.012,22.76512467836634,69.58052058419125
20250411,1,Terminal_Hardstanding,Terminal_Change,11500.0,0.053,22.768756514288366,69.73044003847961
20250411,1,Terminal_Hardstanding,Terminal_Change,18700.0,0.039,22.76664439983111,69.64490666946655
20250411,1,Terminal_Hardstanding,Terminal_Change,292200.0,0.037,22.78106512327738,69.63584990267901
20250411,1,Terminal_Hardstanding,Terminal_Change,10600.0,0.027,22.765335535108715,69.63063510495225
20250411,1,Terminal_Hardstanding,Terminal_Change,13500.0,0.037,22.765805178957617,69.64245157715196
20250411,1,Terminal_Hardstanding,Terminal_Change,11600.0,0.033,22.766230648497434,69.67701232130061
20250411,1,Terminal_Hardstanding,Terminal_Change,22300.0,0.045,22.76617087845137,69.68224255191393
20250411,1,Terminal_Hardstanding,Terminal_Change,22200.0,0.053,22.768105443214885,69.73209543508703
20250411,1,Terminal_Hardstanding,Terminal_Change,11400.0,0.033,22.766258423757197,69.67878989119217
20250411,1,Terminal_Hardstanding,Terminal_Change,25900.0,0.031,22.76428912639901,69.63839507911693
20250411,1,Terminal_Hardstanding,Terminal_Change,13900.0,0.039,22.766123876507542,69.68368070836497
20250411,1,Terminal_Hardstanding,Terminal_Change,65200.0,0.044,22.76619893643967,69.61683606017704
20250411,1,Terminal_Hardstanding,Terminal_Change,58400.0,0.026,22.764809460138743,69.63499341786837
20250411,1,Terminal_Hardstanding,Terminal_Change,44200.0,0.031,22.768070671508102,69.69886608107305
20250411,1,Terminal_Hardstanding,Terminal_Change,17800.0,0.018,22.7636055678362,69.59986478924236
20250411,1,Terminal_Hardstanding,Terminal_Change,10500.0,0.035,22.76535376959888,69.68508787932912
20250411,1,Terminal_Hardstanding,Terminal_Change,10000.0,0.019,22.761912030201994,69.60194363975326
20250411,1,Terminal_Hardstanding,Terminal_Change,22400.0,0.053,22.76629186563772,69.73163984314677
20250411,1,Terminal_Hardstanding,Terminal_Change,18400.0,0.055,22.766431708546314,69.73359160486201
20250411,1,Terminal_Hardstanding,Terminal_Change,41700.0,0.013,22.761167714196436,69.58730373572956
20250411,1,Terminal_Hardstanding,Terminal_Change,161900.0,0.038,22.763062744667806,69.62374738452034
20250411,1,Terminal_Hardstanding,Terminal_Change,15300.0,0.051,22.764377533450535,69.70327655878687
20250411,1,Terminal_Hardstanding,Terminal_Change,50000.0,0.03,22.763094461440165,69.64631122433639
20250411,1,Terminal_Hardstanding,Terminal_Change,10300.0,0.032,22.760731000745267,69.6227926882629
20250411,1,Terminal_Hardstanding,Terminal_Change,22800.0,0.031,22.76361227406583,69.69699913197984
20250411,1,Terminal_Hardstanding,Terminal_Change,28200.0,0.058,22.76453086017525,69.73153888384704
20250411,1,Terminal_Hardstanding,Terminal_Change,40300.0,0.038,22.76499266047908,69.72885961874483
20250411,1,Terminal_Hardstanding,Terminal_Change,281900.0,0.027,22.771364488925002,69.60808942637432
20250411,1,Terminal_Hardstanding,Terminal_Change,21700.0,0.018,22.764080087215888,69.726567356589
20250411,1,Terminal_Hardstanding,Terminal_Change,31300.0,0.03,22.7610444972988,69.63434081923822
20250411,1,Terminal_Hardstanding,Terminal_Change,11000.0,0.013,22.75883445308586,69.59240451929831
20250411,1,Terminal_Hardstanding,Terminal_Change,32100.0,0.011,22.762976549464184,69.72021563861158
20250411,1,Terminal_Hardstanding,Terminal_Change,221600.0,0.055,22.76692801958718,69.73566593451352
20250411,1,Terminal_Hardstanding,Terminal_Change,11700.0,0.024,22.762293959375988,69.72808137635599
20250411,1,Terminal_Hardstanding,Terminal_Change,165800.0,0.03,22.759612851805144,69.62986043712161
20250411,1,Terminal_Hardstanding,Terminal_Change,12300.0,0.021,22.76016187123683,69.67764806331077
20250411,1,Terminal_Hardstanding,Terminal_Change,11100.0,0.008,22.760716575583377,69.72099598947463
20250411,1,Terminal_Hardstanding,Terminal_Change,10100.0,0.062,22.75965749441381,69.68987416958625
20250411,1,Terminal_Hardstanding,Terminal_Change,41500.0,0.02,22.75837325530681,69.63995109797052
20250411,1,Terminal_Hardstanding,Terminal_Change,161200.0,0.034,22.759748799335398,69.61948734570413
20250411,1,Terminal_Hardstanding,Terminal_Change,11400.0,0.01,22.759839447157056,69.72358810769052
20250411,1,Terminal_Hardstanding,Terminal_Change,19800.0,0.017,22.760319750967113,69.72751826984867
20250411,1,Terminal_Hardstanding,Terminal_Change,19400.0,0.038,22.760526044792194,69.73027595273496
20250411,1,Terminal_Hardstanding,Terminal_Change,10300.0,0.022,22.756477971376185,69.64595726013933
20250411,1,Terminal_Hardstanding,Terminal_Change,10400.0,0.021,22.755858407417687,69.61599230624533
20250411,1,Terminal_Hardstanding,Terminal_Change,30800.0,0.036,22.75852508204283,69.66224590966708
20250411,1,Terminal_Hardstanding,Terminal_Change,20100.0,0.021,22.759832718679803,69.72871791864458
20250411,1,Terminal_Hardstanding,Terminal_Change,12100.0,0.018,22.756010302479737,69.64088903502004
20250411,1,Terminal_Hardstanding,Terminal_Change,11200.0,0.016,22.755095240515995,69.6130796729898
20250411,1,Terminal_Hardstanding,Terminal_Change,12100.0,0.012,22.755265084001078,69.62077382250996
20250411,1,Terminal_Hardstanding,Terminal_Change,14500.0,0.015,22.755549728370845,69.63937520566341
20250411,1,Terminal_Hardstanding,Terminal_Change,10000.0,0.263,22.75707399609005,69.69159681039197
20250411,1,Terminal_Hardstanding,Terminal_Change,139700.0,0.021,22.758335570382528,69.61045564264873
20250411,1,Terminal_Hardstanding,Terminal_Change,20500.0,0.015,22.755259738261273,69.6370302323079
20250411,1,Terminal_Hardstanding,Terminal_Change,12200.0,0.186,22.75649029612333,69.68597263309833
20250411,1,Terminal_Hardstanding,Terminal_Change,42400.0,0.186,22.75779391040223,69.6879503628077
20250411,1,Terminal_Hardstanding,Terminal_Change,13500.0,0.014,22.75484909172071,69.63457823593401
20250411,1,Terminal_Hardstanding,Terminal_Change,26800.0,0.019,22.758194334396304,69.72976312120966
20250411,1,Terminal_Hardstanding,Terminal_Change,14800.0,0.017,22.757548920526688,69.72801671684093
20250411,1,Terminal_Hardstanding,Terminal_Change,14300.0,0.263,22.75624040402538,69.69124218660681
